,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,Montana,South Carolina,North Dakota,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2000-11-01,206689.86897278368,127342.6193057032,110696.7663717444,159974.20003220657,178086.53161737465,111324.16268410062,171905.4805457386,177654.34938957402,130667.75819402131,187555.9920274079,86290.52348948331,138719.0051447032,156117.4878270514,118569.06519309204,140353.4699996872,136608.26545812728,99722.20171256548,109442.54296321007,208387.24624588256,170701.73352668734,132461.36509625296,129606.7575772815,152459.1848846936,128046.60939306469,201688.13429056192,72119.31818352544,153999.07529339238,109835.07227539382,121238.20186286866,133539.78228792854,,114226.85663424227,,119442.39058057092,117182.60957926641,98852.32929659722,88793.50868762923,167577.48758435735,149160.05305728337,,85780.55036630468,103449.37449606863,98969.38338921055,97469.40203670294,114010.98451038252,82006.57448311833,,104360.08107161707,83716.13539596576,105704.02747492364,91224.59029130208
2000-12-01,209019.01475911392,128234.96576156368,111413.33749957553,161224.4989283824,179491.09309389957,111689.16376345669,172421.39068336823,178443.09115192213,131517.27994450656,189466.0522237091,86763.31965125185,139345.54822799598,156812.0617586734,119395.61715398244,142127.4583598073,137667.9701941382,100191.2549853974,109842.17321585958,211248.72377173207,171054.64731907472,134024.08453456007,130180.2477333548,152901.72702406615,128975.20613063958,202461.84570673326,72681.17675570807,154858.17126560173,110868.31186021025,121474.62136327247,133873.00464304257,,114657.45897835474,,120010.2095697351,118043.2261131823,99543.90405812865,89216.88398306607,168803.6603574787,149905.86971833045,,86393.71807102182,104033.62876989273,99407.00054957565,98114.33880895773,114336.10580568582,82387.02857876536,,104260.53364916805,84123.38949317718,106149.52999370417,91699.4596942896
2001-01-01,210989.35746900018,129133.55745978504,112068.55001175818,162423.72121959666,180805.70664279544,111907.08597544888,172901.68745086397,179268.2909048094,132127.0781303998,191381.7235196207,87322.33380057788,139955.715963186,157524.1571507771,120176.65429925635,143742.41251877745,138708.0999947085,100654.24160820607,110298.70606276653,213834.38073049075,171839.96375202152,135433.10003589248,130772.51741651814,153400.6439852904,129876.62593564887,203109.77280368897,73364.8040460367,155567.21364762532,112139.95012856663,121857.87747634428,136228.9118415937,,115159.01526287792,,120530.25718565022,118807.4277633285,100059.8498741775,89743.51656797157,169878.01245558317,150732.7184223395,,86951.82325018036,104681.48671047862,99895.83660184681,98579.52956634422,114832.55766052777,82810.44499319122,,104320.32723086549,84597.13297005197,106562.89036595414,92021.65971455928
2001-02-01,212937.62152936528,129930.60920500343,112719.50434229888,163421.79202045637,182255.96111746412,111874.15770852029,173177.95837071174,180084.42971757092,132738.09109673326,193186.44150575344,87682.24073079244,140564.34452024056,158279.78871543836,120779.82512127096,145470.98505067534,139749.3944653001,101077.56233231707,110660.33270208359,216195.37504752874,172644.30186855374,136693.9956637229,131214.1761049281,153823.29868537033,130652.35373755828,203750.45923931428,73792.64235452266,156211.73299046434,113316.8151629918,122246.39982359398,139957.20745396995,,115607.77081946388,,121038.43470795847,119662.0764530528,100416.73364477495,90351.2692140197,170770.15027145963,151407.9665789103,,87287.3863230101,105246.60720168751,100309.8309396563,98738.80152030716,115165.61978742783,83221.35436827886,,104535.28907336683,85029.33452072453,106891.75144437699,92312.35581866174
2001-03-01,215130.55341030072,130751.85527176004,113399.99018433422,164321.98591194418,183696.37829760133,111656.09514007845,173343.88899300105,180852.24560118583,133400.4626621499,195016.0512694387,87952.56836693581,141175.86584517252,159102.76107186917,121272.85888839961,147097.928072577,140858.98693164418,101503.33603939861,110963.56699597533,218522.49233503608,173779.74227955667,137946.35408155798,131571.37454093216,154272.43103886,131314.827457205,204324.24278890304,74115.39137887052,156759.6150439093,114418.77628677216,122781.21409441989,144716.70730379393,,116072.44223672956,,121546.48234572848,120557.18790878128,100811.77502296976,90990.79592443077,171762.33177991962,152143.42392301557,,87492.85401967082,105790.87909630242,100650.99661181647,98737.45050719066,112846.92636335517,83577.37283139212,,104976.52264774381,85441.37979751597,107197.14779572096,92497.82907496758
2001-04-01,217857.16661842214,131610.28599567548,114203.80854976457,165261.82489663412,185218.40582656793,111528.33849198621,173516.30025443237,181603.19174751642,134075.3450255184,196797.27055494604,88120.68389850575,141797.55972587146,159925.55616619677,121704.85899335479,148776.1232207847,142149.12657739027,101960.18612686005,111204.50927356262,220926.8358045977,175508.19241173158,139302.63232960892,131835.4208905802,154664.4969098531,131925.49170921135,205009.47460227853,74266.72379309444,157497.04596698037,115286.93381230491,123296.16658724927,148319.1539731368,,116390.68648360611,,122106.86405272975,121456.38831495268,101319.99487568277,91542.71516276455,172908.59262128934,152844.72265773246,,87664.95674975617,106265.53499877144,100896.98153257552,98693.23558655179,109536.47669014444,83911.824452165,,105373.49926128192,85810.86436661558,107499.5568411246,92754.08384929692
2001-05-01,220589.42479188996,132559.7944637304,115084.2320970267,166299.78868424357,186720.59584571468,111571.23369155802,173614.34547818778,182252.36250093617,134878.49108832123,198574.9555564441,88428.61684786061,142428.6078313672,160801.45867002153,122228.93531369143,150649.272276087,143521.59153376558,102397.40108617076,111482.57523904387,223410.91273530983,177481.18877278024,140688.5423586166,132142.64101971278,155104.86959678217,132600.08459644372,205999.92599235426,74562.8495010155,158360.1848869002,116324.73986879463,123800.06514897163,151304.3304449373,,116749.90606187652,,122685.78878287069,122286.8910833214,101923.19315550408,92058.17321540408,174199.57518663033,153571.9952688488,,87974.24567793659,106699.18387601263,101140.53286016402,98888.4877245216,106110.61995514644,84204.91622555906,,105954.47257444535,86196.96753733611,107827.64939928679,93047.47002497067
2001-06-01,223071.45530739962,133509.50384988255,116003.25233604346,167445.45104482723,188394.0674536389,111701.30148015497,173778.46006521254,182916.7365436152,135724.88811631303,200163.3578390685,88778.45441469045,143065.12036530246,161650.85276379305,122763.96174780926,152653.95545043447,144937.1957134869,102842.54391825956,111754.05077348999,226019.19051091198,179384.59844328475,142075.736149471,132451.6558677751,155564.0611117853,133273.67573769833,207125.31010038964,74863.08686008707,159399.18425574157,117469.90642800608,124174.88737444584,153811.05270191436,,117131.45068073494,,123296.45270290365,123070.50228080885,102582.74039472923,92557.40587769051,175500.83391423346,154286.10270164054,,88302.508298337,107096.0150028927,101391.3072841066,99234.9842783923,105248.28703284981,84495.70186064656,,106253.77725612384,86608.20969387768,108150.64817895477,93421.69516962476
2001-07-01,225395.1962589576,134532.0809559473,116991.22583697003,168648.22576244854,190196.13483936116,111854.0915963158,173914.89987568624,183545.1009150109,136598.02273660124,201729.83314490458,89181.78413204278,143670.69848315677,162555.96381726183,123318.62624083192,154660.25706047958,146454.9706144035,103321.46962988912,112014.23997062053,228785.1129590498,181297.75717130527,143530.57589036642,132746.62053675353,156101.6762845623,133945.49858054725,208360.7705447862,75163.24178546043,160515.88886988765,118760.59504210029,124559.42532516767,156162.28813124917,,117598.75274256691,,123946.89567473267,123874.46066406516,103256.58732407959,93046.821485325,176762.2231793832,154965.9297985566,,88575.06885838932,107477.08598105276,101675.022985955,99655.84748194099,105221.99486754868,84769.5999641593,,106539.98223589035,87018.4503659957,108511.01875369712,93800.30892439761
2001-08-01,227634.15539582516,135562.1955661707,118038.41141705931,169910.776908857,192185.29723963246,111991.33217311559,174180.47792733888,184319.2384380444,137666.68138442488,203272.96653484614,89517.57864909312,144269.5817004134,163479.18025841287,123906.39321319893,156492.9734430658,148269.85326160237,103849.04148864663,112320.65539667993,231798.97078487265,183406.814043261,145114.82516781465,133082.29671704734,156713.26256306455,134627.74691709582,209565.9626760217,75441.44455322759,161747.27265529396,119867.38670966937,125025.41696717421,157863.88840633453,,117980.60795014065,,124631.9132326891,124614.18192447831,103874.70240532527,93505.93474397267,178395.22370965747,155685.98032963442,,88884.64521179772,107906.38633703534,101927.31033167797,100025.54347517842,105385.27537699054,85075.58616375348,,106608.41147519229,87380.71779638292,108911.03961746504,94214.14507517836
2001-09-01,229807.27500279932,136624.20005586176,119124.04234283173,171145.60705337886,194318.27348694185,112135.67137495743,174427.08715470665,185022.2187641788,138893.29981452192,204722.66225416912,89805.6133065792,144872.36775447262,164432.00351447627,124545.46768797697,158334.70016374486,150264.3743961623,104383.01987822582,112645.33920458083,234726.82555010857,185648.82907895395,146805.75233311372,133425.45246384968,157286.77974379106,135307.5775130362,210898.86554781618,75677.753333721,163008.6275363825,120917.69793048721,125527.95475330192,159058.96375424822,,118307.28444730006,,125320.83542808902,125360.99674762052,104468.76831160166,93918.49277226668,180203.05769637684,156451.63640618164,,89169.47531873645,108341.05284173308,102210.78365296566,100223.07953655248,105613.25697224586,85397.14837662368,,106697.80561156495,87692.3417240989,109319.03829593254,94627.3418586774
2001-10-01,231839.1886144992,137640.9755519496,120212.65220241266,172445.30985295493,196543.79004144995,112286.64702509507,174686.15229553255,185807.20539914203,140304.46730636645,205989.4586523455,89990.22833861294,145523.67664348605,165399.74358046995,125192.4805929811,160102.80932652266,152491.88107651402,104873.69394996746,113001.70489846317,237847.98459905284,187897.1071273824,148552.6109194278,133803.1700221337,157839.59719899538,135979.69584463615,212261.81022130742,75931.71854186001,164211.37549748793,121862.15585504251,126000.59240246417,159854.51049396824,,118612.36722596078,,125990.00505275668,126163.96208573137,105089.30033414268,94324.62032758885,182240.92713833533,157269.23781157014,,89610.31421556516,108767.22608549292,102536.61473332928,100525.56670406641,105832.81984995084,85698.42541966579,,106902.3915443074,87966.47392040992,109710.55146654713,95047.39708461915
2001-11-01,233748.0438684686,138693.2934925995,121256.67089371574,173805.87560543048,198579.2122194498,112396.95549716569,174875.47870593297,186497.43494592948,141381.2162999022,207021.76419612355,90117.37655085926,146198.51349100794,166304.1631148722,125779.70354166366,161808.54179639698,154483.69994934628,105371.94723691024,113293.6959179719,240914.27194328676,190043.19660625732,150215.11039990143,134098.12850085608,158331.94449701338,136588.81176442755,213471.7882389834,76084.96670774836,165388.8999001718,122982.81706837367,126301.0029342512,160767.77151329874,,118931.9862091837,,126626.4359538461,127118.48188949523,105750.46433332372,94717.31488416395,184021.55658982528,158119.7452859982,,89940.87113698358,109175.33504746777,102856.10002164771,100761.58401364,106049.01826757177,85946.8312988802,,107146.28248645319,88228.28951596921,110064.35060415448,95453.43739856935
2001-12-01,235533.07016164108,139692.07125272803,122280.59204927825,175250.5268226549,200413.52955929804,112486.07187084126,174960.91497896935,187341.0650558181,142177.97072256866,207832.58323092174,90192.27001847413,146829.4999127152,167240.5686177208,126323.16317568964,163499.20366037902,156426.46611426704,105843.25441233108,113515.80064063512,243800.76803168328,192219.79822246567,151637.8360128149,134356.67694418962,158852.41427256455,137156.55541800451,214550.23878746232,76190.95964912615,166585.01544840794,124071.67645803552,126566.527567247,161797.35690357818,,119251.82436647109,,127237.49981963134,128115.125183817,106421.55944252736,95120.14715734229,185497.2740542828,158988.52272171117,,90201.45597165344,109537.54352425916,103093.41955264454,101083.27581022149,106284.88716121925,86168.0906540156,,107308.4173613806,88464.58255102001,110384.32097863073,95869.44431486666
2002-01-01,236975.30129621967,140629.26216323147,123205.07887074897,176676.8545952119,202130.01527609103,112516.47905162396,174982.02838135845,188053.9513809,142727.98399767213,208292.68748826525,90279.16324356211,147357.16107033202,168086.07040793909,126884.57593280367,165187.07590289725,158012.6760345385,106312.19255314344,113675.4048248171,246148.009051226,194305.7424646247,152819.18994170745,134573.30502662036,159351.15546292576,137639.73710634245,215316.89941920488,76277.43286105037,167787.8240053134,125313.03398041183,126736.6872749887,162551.95358863252,,119495.35857207177,,127815.27423797008,129154.83372085953,107033.58665043773,95501.64294312929,186662.94715213534,159875.3186490559,,90330.53534663557,109813.43823980588,103233.61275165512,101130.15964122977,106576.23082758217,86378.96475098374,,107436.1259561483,88660.79307099275,110655.09478539844,96142.84075686325
2002-02-01,238449.8016621539,141558.37537880483,124060.2408521227,177971.75355206113,203897.62116432746,112600.77387558216,174902.7377410742,188748.24316716567,143371.25224721464,208705.34194749143,90417.77446112799,147834.955923014,168830.65138614835,127365.63106059637,166807.1309858275,159650.38413087532,106776.62773632677,113848.10196894761,248158.65410717102,196397.8094490991,153805.18379934717,134756.55695739656,159837.56618491063,138105.14129957036,216314.49092714046,76473.05903037917,168948.95830161998,126565.82475083601,126985.28101365831,163155.90255081328,,119642.01898917794,,128350.30678959338,130183.9548044299,107615.9272072363,95820.17819012754,187727.31339071304,160766.57359384932,,90374.1737878041,110122.336421509,103385.02353744092,101117.17976940783,106855.9092945599,86639.00512820331,,107893.42879075574,88855.7990206486,110877.33532819078,96322.84521004581
2002-03-01,240175.66714567147,142532.9710123793,124896.33594011085,179069.9506975182,205703.60919912052,112812.00474160853,174952.3786849569,189358.288382196,144152.80356570927,209295.76631417382,90593.04756837773,148353.86967737824,169649.95604021908,127788.81446450621,168245.37022470965,161252.37076649457,107260.87039046094,114026.96315935365,250206.8043966121,198340.76237269366,154714.40223147254,134930.92140730078,160313.51127127308,138528.12297822224,217457.78346828042,76750.31871586709,170114.748747474,127890.38248584206,127176.04343569184,163659.0994157771,,119769.44778453482,,128838.2170155692,131245.42116349723,108117.78482175131,96105.82520097052,188955.3912444846,161717.67940045943,,90412.11631651036,110481.53042619863,103512.54805485997,100950.4690956422,107203.70421528367,86884.91997450452,,108256.70722819037,89038.81817736605,111090.89395688167,96414.23982915994
2002-04-01,242504.465984349,143634.34141768256,125837.09734324907,180152.52055437074,207523.47798311838,113183.46455252271,175077.40586844026,189916.5122657071,144882.51482616062,210062.15034433195,90796.60786335933,148930.26154851052,170583.81836707704,128098.91581816664,169771.70547903483,163091.25587429837,107793.74742492549,114188.7611247163,252386.8701875352,200596.47612911722,155580.5324924296,135045.6291040545,160806.24460597808,138979.66291693933,218923.51671791205,76988.73104685922,171424.06754141362,129252.95376115503,127383.07446472393,164485.0190218041,,119888.02971371957,,129305.49727740164,132267.882724548,108596.36229721154,96371.9862025506,190404.81242726897,162714.94481891085,141818.96129115447,90373.05076583974,110904.63681021931,103656.94218591985,100805.93877800634,107487.28244450166,87145.53365970192,130156.38370038479,108506.68207170906,89226.59839106658,111306.78153842692,96660.29875646521
2002-05-01,245223.61045017044,144768.57917929298,126869.29874421052,181306.54758433902,209411.25131331128,113621.08784403623,175186.5247153897,190405.57066799802,145656.3290570045,210928.14999903043,91060.0821138305,149515.26229433998,171637.03207093614,128415.54792878621,171235.19130404197,165232.3405680857,108376.00829756446,114369.33813354468,254740.6385210418,203135.66033106323,156703.02570124203,135223.6903135092,161430.5617955872,139440.28089600612,220218.77645275023,77191.85792733399,173062.6385418333,130550.7201501702,127612.97262523923,165226.4334212369,,120097.35502159367,,129798.62321628032,133226.34799817312,109096.7267226103,96383.97625545731,192118.4660633418,163701.93788082883,140558.38539847097,90474.99919787492,111682.42536675239,103840.75730381778,100840.63695149573,107881.51072350018,87374.38787433988,130377.43431956478,108608.3697364846,89400.49072687376,111562.45975173281,97031.18616843411
2002-06-01,248240.51564792826,146021.38990122057,127948.51908097837,182646.55223806677,211530.8028070877,114111.3853280646,175283.25050461732,190843.24324078803,146419.53872915872,211661.59252297835,91374.73250571037,150173.09822786596,172525.1682381771,128765.88528850087,172871.95325476467,167606.4339462346,109017.0910447497,114576.1350826394,257187.54185291598,205956.99468460112,157854.36705795917,135410.4608738836,162176.44990425406,139912.07510369364,221646.3316038215,77386.84839896223,174940.84091361376,131902.25943327424,127952.59769344307,165824.44783965286,,120321.30150041489,,130334.48436232198,134162.92670670024,109673.65293508868,96316.8757641163,194073.36365622003,164753.12657641954,139983.98028630068,90648.4524563504,112419.17243757156,104069.49756767914,101097.86296111955,108194.34080358094,87608.29066165235,130475.3495124193,108954.49346517395,89593.99524763245,111848.70358586335,97514.72332073144
2002-07-01,251730.7355405497,147350.95507822317,129047.26699366246,184085.95330489168,213910.97855316268,114609.76740222458,175377.34797361758,191398.70421392017,147337.19857480403,212373.78093563905,91739.877130452,150884.90029290944,173336.67938683202,129106.00252778259,174522.66013162292,170264.1530955883,109734.56805794533,114818.39688798925,259955.1612820466,208715.8855422377,159108.43050579375,135665.39779016937,162992.66024880554,140357.25987442627,223389.24278573136,77627.742097675,177028.17142467332,133263.08634879664,128296.42686763829,166362.12645989435,,120640.86052328226,,130896.80876930208,135007.46007764354,110299.9270480633,96221.99155939028,196155.21517974,165831.58101940938,139106.64743597383,90950.93549882884,113195.73981271106,104335.37929820716,101448.06912022254,108538.6838897284,87858.27850594546,130811.74212822499,109369.88942162886,89834.67497996561,112183.00636581767,97947.67944366079
2002-08-01,255487.85583899074,148769.04828277964,130221.50609223628,185693.2127410972,216816.48653740343,115136.43485919067,175404.6214688262,192065.87148187266,148504.90355799653,212877.43989301586,92059.25586186274,151694.72661709567,174091.52717894493,129489.39170489798,176429.79703741238,173402.78946329435,110544.33700389341,115040.47573775232,262892.3911760859,211325.0158061307,160245.41568642037,135918.44777240756,163671.22205619884,140785.69526306508,225639.8551804946,77908.01535772112,179168.6680624227,134547.40885512644,128615.27579507529,166920.14483772544,,120949.61952835562,,131526.40154880562,135787.9831382679,110876.66763356933,96202.2794778252,198186.0414227602,166997.350782774,139186.3516220598,91224.60706384544,113341.2512171984,104574.40876316151,101630.93722352444,108834.53855652595,88123.52919880349,131178.51335287374,109753.45856921207,90099.4000562578,112531.74769131387,98327.4665319944
2002-09-01,259283.65076214715,150186.96647493492,131383.22166406907,187349.20672457662,220044.42309679856,115600.61039760099,175282.72969943171,192728.98219835665,149796.39446783855,213402.5197493283,92386.63704844778,152394.37357924625,174791.99283967607,129854.25775768895,178458.14496152368,177130.4119462565,111384.66388826763,115271.79461420643,266130.4951386349,214036.9924237074,161427.09417844625,136173.7957880368,164260.36918693795,141224.244488573,228355.68265084768,78187.80900095723,181262.47099389764,135777.20169124057,128921.69184241963,167530.39421055707,,121257.67747845866,,132175.80706186313,136467.10420283736,111463.94372752726,96228.53144743433,200001.01104160992,168093.06357928176,139752.27923321942,91544.1316596318,113450.36853832577,104828.1575333081,101665.64511385642,109155.85725915334,88410.78786244216,131614.94685785598,110240.0178058986,90380.88286241598,112882.94813730974,98622.37353122466
2002-10-01,262885.76193272596,151562.73106701774,132543.41384253683,189000.2451583481,223439.36236600904,115998.94667052543,174936.13426474304,193377.72809006795,151187.8483425229,213927.8145949389,92749.88301501858,153096.77770260884,175670.40883950234,130282.91625758437,180685.55835051983,180777.80283226058,112207.93079451741,115537.58399726059,269863.3541445276,216942.446759945,162575.87069885165,136425.9522318206,164809.94773027135,141685.16223042738,231024.8258046192,78549.23272761646,183258.84285398698,136899.97721895005,129235.43769763084,168014.06412343995,,121548.78857024765,,132899.26576008237,137180.10700709073,112095.85321944901,96258.51922144934,202138.43987999717,169217.57775915088,140261.30767898526,91925.90453085513,113548.65982323319,105081.73943960226,101808.30694079543,109508.13313408603,88687.14883566601,131998.62915436024,110570.67690443622,90649.2878803955,113234.85413783102,98952.44774645807
2002-11-01,266414.85957757826,152858.02423439935,133645.5819790891,190604.54881200148,226573.6005467374,116337.98466284868,174695.81973497153,193987.76316013178,152153.10442446484,214422.59869713453,93126.08956494911,153731.60992319832,176739.06848539272,130693.97758196974,182821.09858681695,183909.0822030945,112916.12311585304,115798.77218210539,273786.51872720267,220433.77049010826,163753.97500002602,136657.15911011305,165456.1774049851,142104.73384303114,233451.65547806196,78793.47595734864,185086.56103024448,138072.19814354173,129501.48347206494,168574.45086840435,,121860.4562625283,,133571.9983603865,137937.31602574306,112750.20790148257,96755.8302720425,204549.7042500441,170329.71390176838,140704.04028379123,92277.97572882968,113937.02961731044,105349.78916410355,102024.55560793693,109845.71494723251,88956.09507957655,132350.1588589459,110786.88426212619,90912.57172724919,113599.52938284527,99323.02763577925
2002-12-01,269894.89865914494,154060.37978846577,134839.66632975198,192265.80869379189,229501.9552672419,116626.85614961835,174464.56931905728,194449.7722964113,152987.96137314802,214693.12091535548,93481.88649683598,154433.19844410752,177944.88136813266,131110.2019393973,184947.5280654362,186462.53460425042,113589.83489822708,116054.64264086516,277531.6990811333,224076.4138639417,165032.05159879234,136894.41152543225,166102.73952965267,142458.47989977404,235381.41805310408,78974.97424020332,186931.50177199638,139270.50779065271,129664.76011020159,169172.97021589222,,122181.1899669663,,134224.34272611936,138762.46316608533,113346.86557559537,97300.00921751064,206910.37511999588,171543.6205293182,140924.41560784783,92564.45628553834,114413.14219708477,105622.96383735554,102294.57436550518,110210.55225848588,89208.86946446214,132660.75670240656,110904.58783010083,91144.02147318849,113961.40871147836,99736.35460835382
2003-01-01,272969.90766885964,155116.48360423782,136016.81382477275,193888.46912146438,232305.36224476385,116848.3560968653,174300.46116524318,194970.31204846865,153649.74223595392,214782.8677609493,93727.53340404667,155089.1261626661,179134.62171574612,131501.19783603042,186978.93054845007,188832.29886986222,114235.18311645369,116244.1162992253,280557.64519463136,227367.82639628707,166317.7485953706,137124.5551627427,166722.14682973424,142758.6308808862,237409.7065317895,79075.07213670312,188657.67615866018,140568.0669509852,129788.9107729562,169571.3901858575,,122496.02379700048,,134764.20319178118,139591.36574580907,113862.29367569699,97873.81143922177,208883.58294062037,172816.29594999566,141258.2296164649,92711.68671714183,114893.56058182765,105860.34742225595,102383.26090040151,110605.32318956249,89434.98700599269,132977.13539743773,111354.13402143156,91350.76242162818,114292.48636747013,100093.66266913123
2003-02-01,275836.776392461,156181.90837717114,137226.49934474428,195467.13480371915,235023.595795286,116994.55043761169,174257.25871250912,195486.61570832253,154476.28636064904,214833.00476609115,93987.15289913985,155785.67704345693,180311.67335352316,131841.9130115875,189023.7557612066,191344.92031206455,114884.31916387206,116460.44964979267,283337.65576508356,230201.81004329585,167494.40446404179,137334.90504966784,167282.1785466319,143034.13703491585,239854.73466820104,79343.89908594504,190412.11201247215,141801.5901546555,129976.642830779,169832.01726423905,,122838.47832542234,,135271.04743789614,140467.4357862304,114372.26738465922,98166.19928969447,210384.7819900914,174188.57430398124,141639.9142432457,92838.40818874065,115313.59610509199,106128.09937949695,102395.38304536701,111004.66463550227,89663.02559086535,133219.4462605227,112171.4365832741,91570.00396558763,114595.85116173117,100394.36635704602
2003-03-01,278873.5213397131,157313.41904979854,138466.98174458867,197151.82160630962,237666.98617354865,117159.80208648095,174203.20005393843,196285.18016214515,155264.26557453338,215107.72216031165,94244.69970578665,156426.34686888542,181599.83195807753,132048.59520076957,191116.09177849334,194055.0481392182,115504.77507723084,116665.2194670455,286104.4292358311,232812.8650183594,168564.99500360512,137530.9989035744,167882.97540550792,143334.539430693,242821.33147108715,79690.33866420039,192168.02400321607,142915.9421835729,130065.48352927358,169999.88522926482,,123170.12332937859,,135834.53023590622,141349.86395700753,114868.68231768254,98160.73319317162,212003.55255641625,175633.4723573275,141937.35921782043,93021.75715366982,115631.16262236965,106402.53179689842,102356.29588100627,111459.03967688435,89910.67833929851,133407.1085406578,112722.8976681884,91800.90117903064,114870.77771262008,100620.69159902104
2003-04-01,282403.31416745955,158631.75871322808,139849.05976114294,198811.72276244848,240288.7831426124,117353.64375272552,174330.2599339666,197172.42754653175,156138.33351505382,215442.37128864732,94563.12806891621,157138.27775558608,182938.60755567593,132239.98492675278,193053.09546994147,196898.70243904102,116160.75158024298,116910.53390648356,289104.57552756363,235751.40015575846,169579.72457851275,137696.46531688495,168549.29169217817,143635.5815093981,245857.76032549384,80073.54802953091,194085.4679767339,143833.554789801,130407.03374229127,170399.60346459702,,123434.54237963526,,136441.06348250262,142183.79405547222,115371.2623967052,97832.63649996319,213840.59458111762,177150.9614992392,142299.01391311223,93283.48446387648,115749.34186787148,106741.4182043986,102394.9241303313,111858.0659693679,90204.24667269025,133537.87547825716,112979.56783002995,92045.7907555575,115155.81684406156,100848.5539184386
2003-05-01,286323.3862971015,160083.7438159051,141308.9086033582,200510.38300643748,243023.0916325895,117573.56415989935,174488.96816455145,198286.22674863963,156955.37193006554,215695.03131775433,94948.79375636786,157873.62685052693,184496.23701789355,132572.98558523916,195124.96147030123,199979.57962102862,116963.69621808345,117177.49173312708,292111.7590609578,238895.3368526191,170729.0428625639,137890.18621821364,169322.38807486667,143934.22430537586,249089.10779441046,80449.66325884881,196210.94245385122,145048.536256339,130833.09300895086,171180.95721160967,,123702.28121235203,,137200.13249475416,143059.94452376288,115930.58752930583,97624.99885553271,216080.25727891483,178733.4912287742,143034.9626888532,93549.16427697089,115774.02391861197,107043.03118972678,102554.61386330421,112362.00993173428,90477.04349479331,133732.00104804695,112805.85864452668,92298.3054681279,115460.92462175751,101094.02038920177
2003-06-01,289949.33120127424,161624.7485285039,142757.4096111257,202195.00489454973,245971.2842266479,117795.19065448169,174803.03768113418,199403.67032215904,157757.52604471284,215819.8619611913,95362.80649859282,158686.66603846694,186062.85281725376,133042.5511739901,197114.58951946767,203333.300081355,117933.51268664493,117480.30674357974,294845.02840628574,242159.02312821025,171856.4532591259,138084.84821775276,170192.3358120723,144217.4244715257,252477.51718510257,80834.22055204304,198646.05005655135,146415.8366232344,131381.80109154017,172300.1979661963,,124013.34693734681,,138048.19677851672,143992.26902652706,116564.42406841081,97681.47758019921,218402.59195894047,180256.16965948543,144081.90620714254,93777.4606787805,115859.73889559717,107316.27053912204,102842.43495597846,112786.50368602888,90720.64082494222,134102.54455576694,112888.91334869557,92552.62257368857,115826.19576708814,101388.60509556286
2003-07-01,293777.44787155325,163310.04786573406,144191.47166508934,203962.24342864173,249102.68837170958,118013.73189478734,175040.56384608304,200570.52803743328,158518.43572430158,215956.90892554648,95820.88404953876,159530.61628611598,187859.02851247592,133541.4910312428,199105.33978467935,207011.34356387565,118998.6767610223,117787.14571844658,297101.1764233833,245380.62483396078,173071.561561131,138322.90849622551,171181.6464542013,144501.0046689641,255886.17628980684,81234.38963483465,201271.89965164333,148041.4006954781,131784.20730511847,174072.1793481029,,124459.58271701442,,139015.08654732147,145004.48884864585,117221.00275818926,98191.13001674453,220702.20887105225,181774.42848884373,145102.0210338801,93879.3301815955,116102.19368919097,107575.19486333482,103178.76704859936,113309.53961427162,90942.07690505612,134619.92770829887,113166.14519366725,92817.21156734067,116245.54508036899,101755.34778581453
2003-08-01,297809.2694221952,165052.4996815681,145657.7446354847,205968.57520369542,252373.16579355704,118267.79175832157,175188.14443752865,201896.96272118503,159598.02587419157,216147.13404236754,96235.62559529446,160437.78830686913,189737.761421297,134040.8660527063,200981.96667779435,210395.9645967038,120025.97834881196,118106.87471417994,299252.5382754044,248452.92298658713,174242.4148241269,138617.49883450626,172281.8209536821,144849.8843497961,259348.6587750827,81530.6050466294,203985.1377213249,149773.9451846029,132140.4482656465,175643.42003444835,,124920.07933897864,,140122.0950428293,146443.20975403208,117872.78483002535,98727.73900412898,222826.04126547844,183336.53150450074,145921.61927397165,94087.83146486936,116564.55136648858,107854.15301489232,103474.27764339773,113775.40487022423,91194.33363910073,135200.62447832493,113759.17981781463,93089.90143028945,116736.00426176167,102205.97438879595
